7.0274,7.1293,1.5497,2.1888,1.8494,0.69352,-10.997,-2.1128,2.9197,0.75698
7.7014,4.3703,-4.5287,-0.51033,0.14135,3.1372,-1.5508,-0.57604,1.3327,0.816
-5.3555,-7.3171,-2.0559,1.6315,2.7321,1.5062,0.34885,-3.4963,1.6023,-1.5548
-6.7755,-0.54722,2.6662,-0.18529,-5.9921,-0.71834,0.025071,1.4737,-1.9541,-1.6701
-5.4913,-1.8869,1.0946,-2.6083,0.44449,4.3487,0.42475,-3.8092,0.74559,-0.18367
-0.043619,1.9794,0.21894,2.9139,0.21893,0.83419,-1.5427,-1.3916,-0.75279,1.2086
0.57003,1.4566,2.009,1.5404,1.6355,-0.94178,-0.10682,-1.1105,-0.88673,0.58531
3.4059,-4.8881,1.5846,-0.51779,0.13237,-8.4144,0.4244,1.3166,4.0248,0.8642
-3.3153,3.9878,1.9266,-1.2572,-0.66997,3.1346,1.4309,2.3019,1.3952,0.90676
3.3513,1.7551,-1.8761,8.9342,-0.0084457,3.4954,1.3381,-0.5631,3.0526,-0.11742
-5.2475,-0.63481,-4.978,-0.88269,0.29071,0.23238,-1.1191,0.35313,-1.1932,1.4101
0.2251,0.45763,-0.77276,3.3529,-1.181,0.75629,1.5221,0.25608,-1.1401,0.08538
0.17422,2.0943,-4.9428,-2.0471,-1.3591,-0.45755,0.92057,-1.7067,-0.95909,2.5918
0.41386,3.8065,0.82534,5.6238,0.64061,-0.014272,1.267,0.80602,-0.85504,1.4646
-1.6746,-5.2296,0.9258,-0.73181,-0.40909,-1.4643,-0.43179,1.0604,-2.7357,1.6897
-3.4648,1.5818,-1.4986,2.0749,-1.8385,-0.4893,-2.9682,1.6208,-2.5345,0.050129
-4.3819,-2.1493,3.9583,-1.2443,-1.1343,1.2091,0.14421,0.82169,-0.27437,-0.14916
7.7886,2.4924,-0.42391,1.3538,-0.2728,0.94822,0.40841,0.47967,0.32798,0.99054
-6.8813,2.1247,-0.73212,-1.1521,-2.5471,0.66384,-0.49683,-1.6357,1.6353,0.31342
-1.0623,3.9561,-2.3039,7.7788,-0.0044319,0.17884,-0.72705,1.7637,-1.552,-1.5182
-8.44,0.63583,1.4567,1.0853,-1.6608,-0.16304,0.016136,-0.46824,-1.8308,-5.6495
4.8647,7.0654,1.8591,2.1591,3.4862,-0.14139,-10.957,-1.7273,1.5452,0.23805
5.5271,-5.612,-1.9046,1.1422,-1.9321,2.1957,-0.7404,0.93167,-1.8082,0.029136
-0.52213,-0.34779,0.78159,0.8125,-4.0903,0.18011,0.7292,0.57603,0.34397,-2.4061
-2.6441,3.0928,-1.2431,3.6936,-1.2911,-3.6899,0.67798,0.16229,0.85099,-0.39266
-6.6443,2.4479,0.83565,1.4377,1.059,-0.41864,1.736,0.32688,-0.25576,-1.9884
1.6412,5.5418,-0.0035474,-2.7968,-0.41814,1.5469,0.72109,-0.14271,0.31844,-1.7413
3.32,1.9476,2.6405,3.5025,1.6776,-3.0091,-1.1804,-2.2516,-1.8429,0.75763
-1.3949,-1.8948,-1.6075,1.5594,1.9939,-2.7896,1.7193,0.29345,1.1184,1.064
-4.0432,5.7576,-4.1297,-2.3154,2.51,1.7847,-1.1104,0.6765,-0.064887,-0.08847
4.7548,2.5437,9.1087,0.040466,3.0899,-2.0261,0.26371,-1.6479,-0.54572,0.34415
7.495,-3.0566,-1.5233,1.1609,0.55059,2.2599,2.8388,-1.0082,1.5506,0.3407
-0.7323,0.86998,-3.5674,2.737,0.43193,0.1236,2.2328,0.94705,1.1914,0.38008
-2.599,2.4796,-1.0014,2.1874,-2.2703,0.94482,-0.7462,2.5579,0.81464,-1.7347
5.0247,1.5652,1.2791,-0.91009,-2.1579,0.94072,0.25462,-2.5679,-1.3982,0.67523
7.3784,7.2018,1.5397,2.2776,1.9349,0.5806,-10.989,-1.8603,2.9865,0.54444
2.3894,-0.38162,-1.9493,-1.1561,-0.85582,0.51328,0.78642,-0.94073,0.18285,0.75436
5.6659,2.436,-0.43744,2.0639,-2.0647,-0.16327,0.79609,-0.1661,-0.42077,1.558
-5.7181,0.43004,2.4642,0.25306,-2.6306,-0.82731,0.19048,-0.58134,-1.9342,-5.3587
-6.9478,0.78044,-0.30915,-2.49,-0.65928,-2.2074,-1.0371,0.10959,-1.007,2.9399
-3.7749,2.4541,-1.8271,0.9038,-1.6236,-2.0066,2.9243,0.60834,-0.40315,-0.64078
-0.91862,2.8545,2.6806,3.2851,1.5452,-1.11,0.77779,0.93354,-1.2735,0.3028
-0.15429,3.3164,2.835,0.5053,-1.1593,2.247,1.3382,0.0026436,-0.33275,-0.3377
2.1373,5.9277,-1.8119,-3.7074,7.7448,-0.36162,4.7298,0.59896,-2.0084,-2.0204
1.7462,-2.3479,-6.9188,-3.1677,1.9383,-1.7305,0.7951,-0.37319,-0.29678,1.3375
2.3431,0.90237,0.69199,1.0275,-0.068603,-2.646,-1.5091,-2.3964,-2.0378,0.27287
2.1821,2.436,0.74472,0.85164,-1.4132,-0.84038,-1.6406,0.1838,0.8053,-0.19994
0.46825,-0.47887,1.8034,-2.696,-0.80553,4.8931,1.5402,-2.7657,0.71152,0.12959
0.56682,6.9613,-2.3209,-5.6099,1.8436,0.87317,1.4633,1.5302,-0.51503,-2.1967
2.7715,-1.0976,2.7739,-1.9711,-0.9994,0.25709,-1.3131,-1.6247,-0.90497,-1.1686
-6.5648,-4.7478,2.1349,0.045713,-0.091165,4.3515,0.90245,-2.9492,1.671,-0.71373
-7.6912,-3.5433,-0.40225,-2.0501,2.8365,-5.3592,-0.49443,0.11662,2.7873,1.2775
-5.5415,0.82259,0.26009,1.1264,0.54181,2.3044,3.4712,3.8221,1.0779,-1.6493
-6.7888,2.8284,1.3237,1.8031,-1.3088,-2.4554,0.32636,0.60358,-0.96281,-0.77478
7.2637,-2.9849,0.74868,-3.2606,-0.055442,1.4319,0.57474,-1.1088,1.8875,0.93543
4.4517,-3.1068,4.45,-3.8469,-2.2304,1.676,-1.2769,2.0423,-2.5372,1.6522
-1.8203,-0.31091,2.6407,-2.994,-1.4475,0.51111,0.40077,2.0891,0.5453,-2.2494
-9.1145,0.93319,2.4002,0.090924,-5.8299,0.46055,0.070025,-2.6801,-0.58338,-3.8528
-3.9609,-2.8462,1.7609,-1.3369,-1.5649,5.7799,1.8627,-4.3868,1.9245,-0.0093965
-1.1327,-1.2867,-3.1228,1.9378,0.37167,0.60381,1.9656,-0.77235,-0.79632,-1.3406
-8.1749,-2.9105,1.7402,-0.82605,-2.3395,2.6182,-1.2962,-1.4298,1.3756,-2.8829
-3.9708,-9.0597,-2.297,1.9977,1.0966,-0.36845,-1.2322,-1.8115,0.029417,-1.0886
-0.67201,-2.346,4.8156,-4.2267,0.9207,2.3236,-1.3167,0.6874,0.80215,0.70446
-3.1954,1.8926,-0.40594,0.48299,-0.96736,0.34939,-0.86698,-3.0288,0.77915,-1.0601
2.8335,2.4659,9.9893,0.12485,3.7464,-2.2119,0.4096,-2.1951,-0.68395,0.72128
-2.0054,1.9325,1.4576,2.0158,-1.0796,-4.4081,1.6393,1.0663,1.2213,2.2613
0.4276,1.0012,1.0552,-0.18302,2.2196,-1.6861,2.2088,-1.2137,-0.47436,0.0010105
-0.79528,2.9777,3.3564,0.22951,1.8668,-3.2572,-1.6902,-0.40485,-0.05652,0.32216
0.19611,1.612,8.5131,0.44752,7.5691,-3.4141,1.1568,-0.63805,-0.22878,-0.81593
-5.319,-6.4013,-0.00081889,2.9475,4.1868,1.8252,0.64406,-2.2604,0.93875,-0.6995
4.277,-6.1423,-0.39976,-1.3445,0.74811,2.561,-2.3377,4.8142,-0.56683,-0.22273
-2.4973,-2.8195,-3.3853,1.0682,-0.59393,-1.9493,-0.10117,-2.8962,-0.36577,-0.95662
-3.9219,2.1911,0.74235,3.2953,-1.5703,-2.8236,0.56583,1.1269,0.56584,-1.4686
7.8149,-4.9131,-0.5682,0.48669,-1.5722,1.3456,-0.92047,1.6563,-1.9638,0.52824
7.1328,-1.9778,-1.0594,2.1636,1.3072,4.4062,2.1054,-1.3156,2.1618,-1.1843
-1.2027,-4.8728,4.3058,-0.35311,3.1387,2.7271,-0.78411,3.58,-4.739,-0.68298
-0.27389,-7.9084,-2.4393,-0.38533,0.29378,-3.7925,-0.72514,-1.6034,-1.5441,-0.92199
-4.7247,-2.0651,-2.3307,-0.86102,1.3105,1.6376,-1.2197,-0.48806,-0.76333,0.9664
-0.061661,-0.32279,1.5449,0.8676,0.7965,-2.8186,-1.613,-0.34766,-1.8814,-0.61352
8.0562,-1.4957,5.021,-4.8669,-1.8036,1.8987,0.30449,0.18132,0.65554,0.51887
1.182,-1.3178,-7.0795,-1.9275,3.5884,1.3792,0.62156,2.1452,-0.33051,-0.77825
0.92284,1.8657,-2.4565,8.7026,1.7003,2.8448,0.32292,0.1748,2.7365,-0.57249
-3.1157,-6.0964,-1.8667,-1.5047,1.5534,-5.6678,-0.18115,-2.9216,-0.37712,0.27756
0.17484,-1.8348,-6.9146,-2.019,3.1147,0.89935,-0.058669,1.2091,0.12505,-0.42145
-5.4832,1.1027,1.0269,1.5139,0.55008,0.61355,-0.56221,0.15752,-0.44548,-0.1356
2.3185,-2.466,7.3735,2.9699,5.7665,-0.91585,2.0152,-1.7821,-4.5577,-1.6777
6.7888,0.18467,0.1,3.4036,1.0991,1.5107,2.9554,-0.75112,0.7149,1.1955
-5.2738,2.3518,2.5031,2.1415,-3.0043,-0.57685,2.2688,2.4381,0.94011,0.96055
-0.25145,6.0661,-2.4562,-4.0674,1.6019,1.1632,-2.0864,1.0886,0.40365,-2.5108
0.51042,-1.1547,-5.5686,1.7072,-1.4527,-0.72189,0.82418,-0.66953,-0.85523,-0.76702
0.66561,5.195,-5.2554,-2.7073,0.58798,-0.39646,-0.23021,-0.3681,-1.4509,2.6287
4.9913,-3.6134,0.73442,-2.9148,-1.5678,0.7828,0.53219,-2.1508,1.3805,1.8718
-2.3163,4.6428,-1.0144,-3.4523,0.8339,-0.72469,1.7191,-1.3253,0.093718,1.9406
3.4852,2.0657,1.7342,-0.24572,-3.1096,-1.1178,0.40091,-0.33328,-0.15676,1.3799
-4.7985,0.6278,-2.697,-0.94906,-2.0378,-1.724,0.36714,-0.071851,-0.047359,0.015934
1.8511,-2.6632,-0.23897,1.8168,1.2682,0.25745,-0.6261,-3.8752,-0.80134,-0.47874
0.54823,1.6587,0.042884,1.5276,-4.5769,0.1141,1.6194,0.67365,0.60557,-0.051799
3.0846,-7.2557,-0.72606,1.8079,2.2361,-0.1658,-0.15549,0.24362,3.9605,-1.1466
-5.2606,2.9055,-0.17349,-6.7982,-2.0355,1.1553,-0.11682,-2.215,-2.422,3.1877
9.3447,2.3311,7.347,-1.1652,2.4595,-2.4194,1.7145,-1.6355,0.58131,-0.25095
7.2375,7.3171,-0.89347,-5.0116,-0.58223,2.1881,-1.9857,-1.2645,1.1986,-2.1733
-1.8757,0.68726,2.1662,-1.3416,1.9667,0.13795,0.83624,0.64133,2.4825,-0.94955
9.6675,2.9494,-1.2421,5.8797,-2.0321,2.905,2.0275,-0.33787,2.8424,0.91961
6.6086,-3.1917,-0.31346,0.80287,-0.32407,0.59992,0.95263,-3.4027,-0.29751,-0.42831
1.0505,5.0238,-2.1643,-5.3013,1.1267,2.3489,-1.208,1.6901,0.36703,-2.028
-0.12584,-3.9126,-3.9062,1.2732,0.37307,2.6211,-0.81027,-0.57555,-0.15814,-1.1441
-2.206,2.0788,-4.7131,0.23954,0.81125,-0.95608,0.99925,-1.8719,-0.23325,2.6108
7.9427,1.451,-4.7327,-4.481,0.85545,0.45586,0.44222,0.55347,-0.97962,-0.54968
-5.6467,-1.2491,-2.8127,0.31998,0.95044,3.0088,0.18014,-0.17423,0.54207,0.33516
4.7498,0.93573,-6.7872,-3.4513,2.579,1.6136,1.3755,1.1431,-0.33143,-1.0994
-6.238,-5.334,-4.5785,-1.7122,0.89988,-4.8708,-0.8277,-0.41425,0.34826,2.0114
10.409,-5.8484,0.05385,-0.9539,-2.5109,1.0203,-0.79173,3.4903,-1.2899,2.4536
8.7096,0.76366,0.1848,2.5679,0.11994,1.9127,3.338,0.077865,1.3835,1.2636
-0.61554,1.5097,7.2157,-0.38714,6.0235,-3.6285,0.18932,0.47111,0.83004,-0.16787
4.3483,6.8019,-2.022,-5.0787,0.081744,1.6443,0.65118,1.2458,0.77922,-1.1385
-9.997,0.41244,0.97709,2.475,-5.1845,3.4826,0.27884,0.73825,0.21275,-1.2765
3.304,-6.4064,1.2136,1.2716,-0.58739,0.72494,-0.53104,1.6615,-2.546,0.85158
0.33174,7.2707,-2.4388,-4.7256,3.3402,0.99781,2.7458,1.7644,-0.51526,-1.659
0.3108,-4.8682,3.6965,-1.5827,2.4011,1.6707,-1.0371,4.9932,-2.0808,-1.2308
-1.2576,0.51375,3.5632,1.2919,-0.36259,0.013548,0.049723,-1.6143,-1.4118,-1.565
1.6221,0.05002,-4.3933,0.23726,1.2142,1.6871,-3.4343,3.4375,-0.90075,-0.55192
-9.0101,0.44456,-6.1496,0.56644,2.0299,1.4651,1.1036,-1.2754,-0.78648,-0.80239
-2.2166,-0.72834,3.1211,-2.6997,-3.4885,0.71715,1.3416,0.90238,0.38494,-0.15152
-5.4917,0.76239,3.9599,-2.7724,-2.9952,0.8483,-0.99704,-2.4594,-2.8449,-0.33797
-0.92498,3.8685,-4.2217,0.22411,0.78538,1.1358,-4.0583,-1.1962,0.48122,0.20809
3.2522,4.1455,2.0551,2.3631,0.46688,-0.077059,2.0787,-1.8967,-1.9868,0.3922
2.9419,2.3845,0.13336,1.7571,-4.3368,-1.8124,0.78544,-0.49137,-0.18048,1.1717
-8.9467,4.2052,-0.45115,-2.4677,3.9006,4.5326,-0.65423,0.65758,1.9675,-4.3742
-4.9614,2.3889,-4.4066,-3.0234,-0.61446,1.5503,-0.35421,-1.0647,-0.70998,2.2131
0.88549,1.1321,0.36929,0.54891,0.24466,0.2918,-0.92263,0.085452,-0.68075,0.11779
-3.6371,-6.2708,-4.3523,-0.46824,-0.8049,-0.76341,-1.8194,-2.0857,-1.5525,-1.2799
0.29685,-6.4074,2.8679,-3.6586,-2.5406,2.4327,-0.47646,-1.4753,2.3649,1.7898
3.1447,-8.2263,-1.872,2.2372,2.9916,-0.7599,0.01225,-0.019065,3.8503,-1.4748
4.9636,4.7488,0.48134,-5.4304,0.35126,-0.10591,-2.7103,0.90432,3.5535,0.70552
0.78061,3.7391,-1.9415,7.2411,1.2662,2.9137,-2.0534,1.0443,2.9695,0.37738
-2.0441,0.0098298,9.3708,-1.7181,4.6712,-0.56947,1.4166,-1.3166,-0.56231,-0.50874
-3.3458,2.2397,1.7336,4.107,-0.81857,-4.4161,1.0334,1.2198,-0.13785,0.33296
-1.452,2.0728,2.8983,1.1541,-3.2932,-0.5949,0.63231,1.0115,0.83571,0.11502
-2.6995,-5.1432,-3.7548,0.89616,-1.7604,0.33106,-4.2658,-0.69937,-1.6863,-2.092
-0.78877,-7.1437,1.8837,0.51286,0.97967,2.3367,-0.72225,3.2295,-0.9319,0.92931
-0.070669,3.5772,-0.34624,2.7012,-1.1619,-4.3653,-0.047509,1.606,-0.094856,-0.9896
8.1637,1.3295,0.64759,4.1383,-0.26699,1.5457,3.2193,-0.39216,0.91894,1.5564
-5.6962,2.7233,3.7049,-0.18253,-4.5341,-0.9739,1.5212,0.16185,1.5521,-0.63087
-0.16942,-2.9294,6.1199,0.95732,4.8784,-0.77597,2.145,-0.7895,-4.0589,-1.4373
-3.7598,-2.6126,0.13572,-3.0637,-0.63437,-5.0696,0.15946,0.70763,1.6836,-0.0063328
-0.093913,1.3353,-6.862,6.2339,-0.40248,-1.2627,0.99418,-0.93746,-1.9428,-0.023215
4.0847,-0.37519,-4.1901,0.14107,-1.4162,1.7829,2.0126,-1.9735,-0.29672,0.60383
-2.0755,-5.3939,1.3466,-1.0451,1.1201,2.8466,-0.41716,-0.24328,1.5585,1.2465
-2.9728,-1.5497,1.1257,-1.5511,1.1515,-3.0107,-0.47678,-0.73733,2.7691,0.18318
1.7571,0.82077,1.1011,0.25503,-0.72337,-0.60916,-1.1283,-2.2613,-1.1433,-0.68694
-4.2507,-7.5537,-2.6747,-0.15742,1.0226,-2.2055,-1.8889,-0.46327,-1.6324,-1.4133
-1.2453,2.9847,1.4334,6.1403,-1.8907,-4.6454,2.0658,-0.36386,-0.23556,1.5474
-1.3,-2.7187,7.4017,4.3462,7.9944,-0.046387,2.1436,-1.879,-5.3991,-1.8434
2.2916,3.0501,-1.6522,5.3373,-3.771,-4.2055,-1.5529,0.33311,-2.3749,-0.82214
1.2011,-8.3378,-0.52739,0.97078,1.161,-4.4838,-0.65697,-0.18621,4.8376,-0.68504
-0.33333,1.1377,-5.7202,-3.2919,2.7908,-0.15032,-1.5739,0.86781,-1.0188,-2.0855
1.7324,1.5109,0.81705,0.34699,-0.85433,-0.49719,-0.74564,-0.059063,0.63943,0.51419
4.7675,2.595,-0.30939,2.3367,-2.441,0.053568,0.9758,0.015877,0.23019,1.934
-2.6933,-1.2025,0.45606,-3.0738,-1.5184,-3.4678,0.3168,-0.85468,0.5206,-0.32554
7.4516,1.0261,-3.3219,0.75842,-1.5413,1.2521,-1.6974,1.3785,-0.69551,-0.2836
-9.2539,3.0298,2.0204,0.88588,-4.012,-0.21981,1.7676,0.56123,1.0774,3.3234
-3.0132,2.8547,2.0546,1.6498,0.90097,-4.1732,-4.102,-0.15316,-3.6427,0.5859
-2.957,2.4952,2.4818,-1.8958,-4.3447,0.77336,-0.26074,-0.4499,-1.3642,-1.1583
-5.4293,1.6035,1.3587,1.9813,-0.29077,-4.1264,0.844,0.90504,0.78096,1.3765
-7.4742,1.084,-0.14691,-5.2846,-0.75576,2.3609,-0.65731,-2.4437,-1.4144,1.8666
-3.8315,-4.7138,2.1541,0.75709,2.7502,-7.3861,-0.66057,1.356,3.2381,1.3243
-1.2307,3.2103,2.5504,-0.20892,2.2157,-0.84074,-0.17191,-0.28947,-0.70918,-0.53601
0.033007,2.4646,0.67303,2.8909,-0.99689,-3.0945,0.77152,2.4311,-0.38859,-2.0069
0.088411,-5.0018,-1.5454,2.2682,0.7825,4.7644,1.4579,-2.7338,1.8458,-2.3488
-3.1455,-8.4939,1.1595,0.5919,2.8594,1.0784,-0.27542,0.60793,1.4971,0.98822
-5.9261,-6.6295,-5.4271,-2.091,1.4752,-3.1995,-0.43877,-1.399,-0.21534,1.7323
4.6895,-7.3438,1.7705,-1.1503,1.0976,1.6192,0.70659,2.8204,-0.68728,-0.65067
0.6248,3.0519,-4.4469,-2.9992,-0.41647,-1.3617,1.2308,-1.6002,-2.9345,2.2172
9.7237,1.9905,-4.8507,3.3016,-3.809,0.36862,0.38654,-0.95902,-1.1587,0.11094
2.107,-0.17115,2.2504,0.76109,-0.6306,-0.18636,1.6327,1.2782,0.80746,-2.3507
-7.9727,0.36487,-3.0743,-3.4856,4.7707,-0.3491,1.6221,0.32957,-0.075808,-0.63648
-2.3753,1.7901,-0.61831,0.33332,-1.9041,-0.88421,1.7071,-0.45153,-0.67917,1.1331
-8.2313,-2.8756,-0.90066,-0.37729,1.1994,3.1396,0.46844,-1.2575,0.41586,0.441
-0.13739,-6.9089,2.7632,-0.010516,4.2676,1.8756,0.26483,2.1955,-1.0238,-1.4995
-0.14927,3.0529,1.0824,5.4758,-1.0995,-3.5959,1.5606,0.02089,0.57582,0.47559
6.6199,-5.17,-0.99344,1.391,-1.9966,3.3927,-0.82736,1.2569,-1.9843,0.96842
4.4728,1.6535,1.7085,0.80515,0.29628,-0.74355,0.1712,-0.85168,-0.29823,0.26653
-5.1234,2.1548,-6.6965,1.6323,0.89267,0.14137,1.8633,-1.4419,-0.38502,1.279
6.9253,4.9223,-4.7704,0.14295,0.08538,3.1203,-2.8468,-1.1303,0.92226,0.73306
7.6281,2.3007,-5.1963,-3.3158,1.2428,0.64818,1.8734,-0.33831,-0.91007,-1.0277
6.4065,-0.92615,-5.8338,0.78647,-2.7273,-0.074575,1.0405,-1.2933,-0.89758,-0.51071
2.0175,4.2848,0.81286,-4.4713,0.70015,-0.042317,-3.7806,1.8344,2.867,0.96531
1.5455,2.5944,-0.093445,1.1234,-2.8867,-0.23738,1.1718,1.9467,0.068232,0.46091
5.2906,1.6225,-6.689,-3.7052,1.2673,-0.78938,0.21235,-0.28037,-1.3735,0.094621
-2.0005,1.8029,2.5679,1.5459,-0.73316,2.1903,2.4179,1.8508,0.96713,-1.5506
7.6426,-0.38717,2.5954,-2.4587,-0.67321,-0.034534,-0.91054,-0.77823,-0.30022,-1.0474
2.9771,1.7224,-6.9019,6.0428,-1.8162,-0.61008,0.52148,-0.89526,-2.0332,0.16301
-1.5045,1.5281,-2.8785,9.332,1.9549,3.8189,0.13583,-0.76268,2.3581,-0.73223
-1.6602,1.8188,-2.2652,-2.725,-0.58519,-3.6816,1.0491,3.0623,0.73538,-1.2422
-0.67889,2.0619,1.378,5.1071,1.9302,-3.1552,-2.0918,-3.2752,-1.5618,1.6421
-4.4183,-0.14695,2.7047,2.4661,1.4524,-3.0153,1.217,0.14765,-1.3148,1.1645
3.1915,4.7566,-1.8856,0.93724,0.28481,0.45697,-7.8141,-2.1518,-0.63362,-0.91924
3.6144,-7.809,0.39893,-0.67785,0.27933,-1.2192,0.7636,-0.28136,1.0996,1.2299
-5.9634,-0.97955,-4.4852,-0.52731,-0.99802,2.4118,-1.8726,-0.62542,-0.94099,0.42458
-0.30569,-1.678,-3.1448,-1.1354,5.0325,3.142,3.5114,-1.6151,1.9965,-1.6969
-6.5051,-2.0638,0.051937,-3.9851,0.95975,1.3243,-0.71808,-2.1836,-0.38659,2.5425
0.22333,-1.2828,1.4358,-0.49582,-4.5483,-0.75242,2.0884,5.1527,-0.60911,-0.23458
1.4056,7.0978,-2.5024,-6.6152,2.0115,-0.31206,0.98056,2.1237,-1.2125,-1.7571
-3.8807,1.4698,4.7191,-2.5724,-3.9708,-0.8605,0.88607,2.8048,1.2507,-1.5741
-0.87598,4.9952,-1.0929,-5.1017,2.6642,0.37927,-1.2745,2.8,1.2025,-0.29226
-0.041356,-6.3073,-1.5182,0.34714,0.43096,-2.228,-0.53415,-0.99312,-0.51117,-1.8829
3.5104,-0.33428,-4.9214,-0.30013,-1.5683,1.8167,-0.23074,-2.5661,-1.2211,0.83035
-4.6399,-0.54037,1.782,4.876,3.7743,-4.6417,-0.95217,-2.384,-1.6429,0.81422
2.0349,-4.4616,2.7718,-1.4721,-1.2742,1.7762,-2.2644,5.5937,-2.5757,0.66981
-4.0359,0.45964,-2.2217,-3.8385,-0.22778,-3.5558,1.9863,0.45002,-0.51958,1.2703
-3.5686,-3.9758,0.48415,-0.44723,-0.71152,-0.26792,-0.91116,-1.2984,-1.1213,-0.78635
-6.2138,-1.3153,-0.19016,-1.4472,0.83798,-6.201,-0.77934,-0.3903,-0.86795,2.0171
-0.64091,-6.0234,-1.1459,-1.055,1.7902,2.3676,-2.6618,6.2274,-3.3031,0.52485
4.4987,-2.9473,5.2354,-3.5522,-0.94304,2.52,-0.66333,-0.30677,1.1448,0.54818
-3.8415,-3.0167,0.49656,-1.6423,0.32686,-6.6358,-0.11994,-0.31553,1.546,1.4021
-3.0646,0.82605,0.54127,1.3181,-4.2205,0.27451,0.30831,-0.62955,0.45562,-2.0998
3.7104,3.5574,-0.92142,4.3556,-2.8936,0.14128,0.48493,-2.1712,-2.1621,1.1394
-1.0911,3.9107,-1.5994,6.9575,-0.9564,0.35975,-0.3784,1.1307,-1.0806,-1.2994
1.8679,2.0519,-2.9858,8.9633,0.87803,2.5077,0.29071,-0.65038,2.7856,0.48026
-4.5339,-0.51062,-1.394,0.89106,-1.8146,-2.8694,1.108,-0.23387,0.41815,0.05716
2.3581,0.38194,-5.6618,2.0199,1.4835,1.3672,-3.4539,3.6191,-1.6257,-0.61372
-2.728,3.3533,-3.003,-0.95521,0.28346,-0.87977,1.3371,0.15957,0.058623,1.9427
-0.82398,2.0376,1.2374,4.9873,-0.81354,-1.4213,2.4052,1.8046,-1.0773,-2.4363
2.1715,0.43806,0.67112,5.3694,1.8799,3.3292,0.82104,1.7225,1.0981,1.3223
-10.287,0.99159,1.1064,-5.8859,-2.9839,2.5316,-0.42157,-3.2741,-1.289,2.5967
-4.0328,-3.2205,0.88535,-2.6803,0.67874,-4.5588,0.55774,-0.53606,2.7946,2.2968
4.3903,1.7613,-0.59299,-1.5269,-0.61791,-0.24794,1.0611,0.48968,1.5431,1.4773
